id,b,c,v,t
42024024,42,24,24,"& þa ferden sume of uren to þare byregene. & swa ge-metton swa þa wif saiden. hine hyo ne seagen."
42024025,42,24,25,"Þa cweð se hælend to heom. Eale desige on heortan. late to ge-lefene eallen þam þe þa witegan spræcen."
42024026,42,24,26,"hu ne byregede criste þas þing þolien & swa on his wuldor gan."
42024027,42,24,27,"Ænd he rehte heom of moyse & of eallen haligen ge-writen þe be him awritene wæren."
42024028,42,24,28,"& hyo ge-nehlacte þam castele þe hyo to ferden. & he dyde swilce he ferrer faren wolde."
42024029,42,24,29,"& hyo nedden hine & cwæðen. Þene (sic) mid üncc for-þan hit æfenlecð & se daig wæs ä-helt. & he in eode þt he mid heom wunede."
42024030,42,24,30,"& þa he mid heom sett he on-feng hlaf & hine bletsede. & bræc & heom rahte."
42024031,42,24,31,"Ða wurðan heore eagen ge-openede. & hyo ge-cneowen hine & he ge-wat fram heom."
42024032,42,24,32,"Ænd hyo cwæðen heom be-tweonen. Næs unker heorte beornende þa he on weige wið ünc spæc. & unc halige write untynde."
42024033,42,24,33,"& hyo arisen on þare ylcan tide & wenten to ierusalem & ge-metten endlefene gegaderede. & þa þe mid heom wæren."
42024034,42,24,34,"& cwæðen þt drihten soðlice aras & symone atewede."
42024035,42,24,35,"& hyo rehton þa þing. þa þe on weige ge-worðene wæren. & hu hyo hine on-cneowen on hlafes breche."
42024036,42,24,36,"Soðlice þa hyo þis spræcen. se hælend stod heom on midden. & saide heom sib syo eow. ich hit em  . ne on-dræde ge eow."
42024037,42,24,37,"Ða wæren hyo ge-drefede. & aferede & hyo wenden þt hyo gast ge-seagen."
42024038,42,24,38,"And he saide heom hwi sinde ge ge-drefede. & ge-þances on eowre heorten ästiged."
42024039,42,24,39,"Ge seoð mine handa & mine fet. þt ic self hyt em. & grapieð & ge-seoð þt gast næfð flæsc ne ban swa ge ge-seoð me hæbben."
42024040,42,24,40,"And þa he þis saide he atewede heom fet & handa."
42024041,42,24,41,"Ða cwæð he to heom. þa hyo þa gyt ne lefden & for blisse wundredon. Hæbbe ge her anig þing to ætene"
42024042,42,24,42,"& hyo brohten him dæl ge-bræddes fisces & bei-brad"
42024043,42,24,43,"& he braecc. & þa æt beforen heom. he nam þa lafa & heom sealde."
42024044,42,24,44,"& cwæð to heom. Þis synde þa word þe ich spæc to eow. þa ic wæs þa geot mid eow. for-þan þe hit ys neod þt beon ealle þing ge-felde. þe be me awritene synde. on moyses lage. & on witegan & on salmen be me."
42024045,42,24,45,"Ða atynde he heom andgyt þæt hyo on-gëten halige ge-writen."
42024046,42,24,46,"& he  to heom þt þus is awriten & þus ge-byrede crist þolian. & þe þridden daige of deaðe arisen."
42024047,42,24,47,"& beon bodeð on his naman deadbote & synne for-gefenesse. on ealle þeode aginnende fram ierusalem."
42024048,42,24,48,"Soðlice ge synde þinge ge-witen."
42024049,42,24,49,"& ic sende on eow mines fader be-hat. Sitte ge on ceastre oððe ge seon ufene ge-scredde."
42024050,42,24,50,"Soðlice he ge-lædde hyo ut on  bethaniam & he bletsode hyo his hand upp-ähafen."
42024051,42,24,51,"Ænd hit wæs ge-worðen þæt he hyo ge-bletsode. he wente fram heom & he smat (sic) in-to heofene."
42024052,42,24,52,"Ænd hyo þa hyo ge-biddende ge-cyrden into ierusalem mid muchelere blisse."
42024053,42,24,53,"& wæren efre in þare temple heriende & bletsiende god. AMEN."
43001001,43,1,1,"On anginne ærest wæs word. & þæt word wæs mid gode. & god wæs þt word."
43001002,43,1,2,"þæt wæs on fruman mid gode."
43001003,43,1,3,"ealle þyng wæren ge-worhte þurh hyne. & nan þyng næs ge-worht butan hym."
43001004,43,1,4,"þæt wæs lyf þe on hym ge-worht wæs. & þt lyf wæs manne leoht."
43001005,43,1,5,"& þæt leoht lyhte on þeostrum. & þeostreo þæt ne ge-namen."
43001006,43,1,6,"Man wæs fram gode asend. þæs name wæs Iohannes."
43001007,43,1,7,"þes com to ge-witnesse. þæt he ge-wytnesse kyðde be þam leohte. þæt ealle menn þurh hyne ge-lefdon."
43001008,43,1,8,"Næs he leoht. ac þæt he wytnesse forð-bære be þam leohte."
43001009,43,1,9,"Soð leoht wæs. þæt on-lyht ælcne cumendne man on þysne middan-eard."
43001010,43,1,10,"he wæs on midden-earde. & mid -eard wæs ge-worht þurh hyne. & middan-eard hyne ne ge-cneow."
43001011,43,1,11,"To hys agene he com. & hy hyne ne under-fengen."
43001012,43,1,12,"Soðliche swa hwylche swa hyne under-fengen. he sealde heom an-weald þæt hyo wæren godes bearn. þam þe ge-lefeð on hys namen."
43001013,43,1,13,"Þa ne synd akende of blode ne of flæsces willen. ne of weres willen. Ac hyo synt of gode akennede."
43001014,43,1,14,"Ænd þt word wæs flæsc ge-worden. & eardede on üs. & we ge-segen hys wulder swylche akennedes wuldor of fæder þt wæs ful myd gyfe. & soðfæstnesse."
43001015,43,1,15,"Iohannes cyð ge-wytnesse be hym. & clepeð þus cweðende. Þes wæs se þe ic of sægde. Se þe to cumene ys. æfter me. þe wæs ge-worðen be-foren me. for-þan he wæs ær þanne ic."
43001016,43,1,16,"Ænd of hys fyllendnysse we ealle we (sic) on-fengen gyfe for gyfe."
43001017,43,1,17,"for-þan þe lage wæs ge-seald þurh moysen. & gyfe & soðfæstnys ys ge-worðen þurh hælend crist."
43001018,43,1,18,"Ne ge-seah næfre nan man god bute se akennede sune hyt kydde. þe ys on hys fader bearme."
43001019,43,1,19,"& þæt is Iohannes ge-wytnys. Ða þa iudeas senden hyre sacerdas & heora diaconas fram Ierusalem to hym. þæt hyo axeden hym & þus cwæðen. hwæt ært þu;"
43001020,43,1,20,"& he cydde & ne wið-soc & þus cwæð. ne eum (sic) ic na crist."
43001021,43,1,21,"Ænd hyo axoden hyne & þus cwæðon. Eart þu helyas; & he cwæð. ne eom ic hyt. Þa cwæðen hyo. eart þu witega. & he answerede & cwæð. nyc."
43001022,43,1,22,"Hyo cwæðen to hym. hwæt eart þu; þæt we andswere bringen. þam þe us to þe senden. hwæt sægst þu be þe selfem;"
43001023,43,1,23,"He cwæð ic em clepiendes stefen on westene. Ge-rihteð drihtnes weig. swa se wytega ysaias cwæð."
43001024,43,1,24,"Ænd þa þe þær a-sende wæren. þa wæren for (sic) sunder-halgan."
43001025,43,1,25,"ænd hyo axoden hyne & cwæðen to hym. hwi fullast þu; gyf þu ne eart ne helyas ne wytega."
43001026,43,1,26,"Iohannes andswerede heom. Ic fullige on wætere. to-middes eow stod þe ge ne cunnen."
43001027,43,1,27,"he ys þe æfter me toward ys. Se wæs ge-worðen be-foran me. ne eom ic wurðe þæt ic un-binde hys sceo-þwang."
43001028,43,1,28,"Ðas þyng wæren ge-worðenne on bethania be-geonden Iordanen. þær iohannes fullede."
43001029,43,1,29,"Oþre dæg Iohannes ge-seah þanne hælend to hym cumende & cwæð. Her ys godes lamb. her ys se þe deð a-weig midden-eardes synne."
43001030,43,1,30,"þes ys be þam þe ich sægede. Æfter me cymð wer þe be-foren me ge-worðen wæs. for þam he wæs ær þanne ic."
43001031,43,1,31,"& ic hine nyste. Ac ic com & fullode on wætere to þam þæt he wære ge-swutelod on israele folke."
43001032,43,1,32,"Ænd Iohannes cydde wytnesse cweðende. þæt ic ge-sah nyþer-cumendne gast of hefene swa swa culfran. & wunede ofer hine."
43001033,43,1,33,"& ic hyne ne cuðe. ac se þe me sende to fullianne on wætere he cwæð to me. Ofer þane þe þu ge-sihst niðer-stigende gast. & ofer hyne wuniende þæt ys se þe fullað on halgum gaste."
43001034,43,1,34,"& ic ge-seah & ge-wytnesse kydde þt þes is godes sune."
43001035,43,1,35,"Æft oðre dæg stod Iohannes & twegen oft (sic) hys leorning-cnihtum."
43001036,43,1,36,"& he cwæð þa he seah þonne halend gangende. her ys godes lamb."
43001037,43,1,37,"Ða ge-hyrden hyne twegen leornig-cnihtum sprekende & felgeden þam hælende."
43001038,43,1,38,"þa be-sah se halend & ge-seah hyo hym felgiende. & cwæð to heom hwæt seche gyt. hyo cwæðen to hym. rabbi þæt ys ge-cweðen & ge-reaht larðeow. hwær eardest þu."
43001039,43,1,39,"he cwæð to heom cumeð & ge-seoð. hyo comen & ge-seagen hwær he wunede. & mid hym wunedon on þam dæge. hyt wæs þa seo teoðe tyd."
43001040,43,1,40,"Andreas symones broðer petres wæs oðer of þam twam. Ða ge-herden æt Iohanne & hym fylgedon."
43001041,43,1,41,"Ðes ge-mette ærest symonem hys broðer & ge-cwæð to hym. we ge-metten messiam þæt ys ge-reht crist."
43001042,43,1,42,"& hyo ledden hyne to þam halende. Þa be-heold se halend hyne & cwæð. Ðu eart symon iohannes sunu. þu beost ge-nemned cephas. þæt ys ge-reht petrus."
43001043,43,1,43,"On morgen he wolde faren on galilea. & he ge-mette philippus. ænd se halend cwæð to hym fylge me."
43001044,43,1,44,"Soðliche philippus wæs fram bethsaida andreas ceastre & petres."
43001045,43,1,45,"Phylippus ge-mette nathanael & cwæð. to hym. we ge-metten þanne hælend Iosepes sunu of nazareth. þonne wrat moyses. & þa witegan on þare ëa."
43001046,43,1,46,"ænd nathanael cwæð to hym. mæg ænig þing gödes beon of nazareth. Philippus cwæð to hym; cum ænd ge-seoh."
43001047,43,1,47,"Ða ge-seah se hælend nathanael to hym cumende. & cwæð be hym. her ys isrælisc wer. on þam nys nan facn."
43001048,43,1,48,"Þa cwæð nathanael to hym. hwanon cuðest ðu me. þa andswrede se halend ænd cwæð to hym. Ic ge-seah þe þa þu wære under þam fic-treowe. ær þam þe philippus þe cleopede."
43001049,43,1,49,"Hym answerede þa nathanael ænd þus cwæð. Rabbi þu eart godes sune. ænd þu eart israele kyng."
43001050,43,1,50,"Ða cwæð se hælend to hym. þu ge-sihst mare þonne þis syo. for-þan þe þu ge-lyfdest. Ða ic cwæð þæt ic ge-sæwe þe under þam fich-treowe."
43001051,43,1,51,"ænd he sægde heom. Soð ic eow segge ge geseoð opene heofones. & godes engles up-stigende & niðer-stigende. ofer mannes sune."
43002001,43,2,1,"On þam þriddan daige wæren gyfte ge ge-wordene (sic) on chana galilëë. ænd þas halendes moder wæs þær."
43002002,43,2,2,"Soðlice se halend ænd hys leorning-cnihtes wæren ge-laðode to þam gyftan."
43002003,43,2,3,"& þa þæt win ge-trukede þa cwæð þas hælendes moder to hym hyo nabbeð win."
43002004,43,2,4,"Þa cwæð se halend to hire. la wif. hwæt ys me & þe; gyt min time ne com."
43002005,43,2,5,"Ða cwæð þas halendes moder to þam þenum; doð swa hwæt swa he eow segge."
43002006,43,2,6,"Ðær wæren soðlice a-set syx stenene water-fate. æfter iudea ge-clensunge. ælc wæs on twere sestra ge-mette. oððe on þreora."
43002007,43,2,7,"Ða bead se halend þæt hyo þa fate mid watere ge-fyldon. & hyo ge-felden þa odð (sic) þanne brerd."
43002008,43,2,8,"Ða cwæð se halend. hladeð nu. & berað þare drihte ealdre & hy naman."
43002009,43,2,9,"Ða se drihte ealder þæs wines on-byrgde. þe of þam wætere ge-worðan wæs; he nyste hwanen hyt com. þa þenas soðlice wisten þe þæt water hloden. Se drihte ealdor clipende (sic) þanne bridgumen"
43002010,43,2,10,"& cwæð to hym; ælc man sylð ærest god win. & þonne hyo drunkene beoð. þæt þe wyrse beoð. Ðu þe ge-heolde þæt gode win oð þys."
43002011,43,2,11,"Ðis wæs þæt forme taken þe se halend worhte on chana a-galilëë & ge-sutelode his wuldor & hys leorning-cnihtes ge-lyfdon on hine."
43002012,43,2,12,"Æfter þisen he and hys moder & hys ge-broðra & hys leorning-cnihtes foron to capharnaum & wuneden þær feawan dagen."
43002013,43,2,13,"Ænd hyt wæs neah iudea eastron & se halend for to ierusalem"
43002014,43,2,14,"& ge-mette on þam temple þa þe sealdan oxan. & scep ænd culfran. & sittende meneteres."
43002015,43,2,15,"& he worhte swipan of strengen & hyo ealle of þam temple adraf ge sceap. ge oxan. & he ageat þare menetera feoh & to-warp heoræ mysan."
43002016,43,2,16,"& sægde þam þe þa culfran cypton doð þas þyng henon. ne wyrce ge mines fæder hus to mangun-huse."
43002017,43,2,17,"Ða ge-mundon hys leorning-cnihtes þæt ðe awriten is. þines huses ände me ëtt."
43002018,43,2,18,"Ða answeredon hym þa iudeas & cwæðen. hwilc taken atewest þu üs for þam þe þu þas þing dest."
43002019,43,2,19,"Se halend heom andswerede & cwæð. to-weorpeð þis tempel & ic hyt arere binnen þreom dagum."
43002020,43,2,20,"Ða iudeas cwæðen to hym. þis tempel wæs ge-tymbred on six & feortigon wintren. & arerst þu hit on ðrim dagum."
43002021,43,2,21,"Soðlice he hyt cwæð be hys lichamen temple."
43002022,43,2,22,"Ða he of deaðe aras; þa ge-mundon hys leorning-cnihtes þæt he hyt be hym selfum cwæð. Ænd hyo ge-lyfdon halegum write & þare spræce þe se halend spræc."
43002023,43,2,23,"Ða he wæs on ierusalem on eastron on freols-daige. manege ge-lyfdon on hys naman. þa hyo ge-seawan ða tacne þe he worhtu (sic)."
43002024,43,2,24,"Se halend ne ge-swutelode hyne sylfne heom. for-þam he cuþe hyo ealle."
43002025,43,2,25,"& for-þam hym næs nan þearf þt aning (sic) man sæde witnysse be men. he wiste witodlice hwæt wæs on men."
43003001,43,3,1,"Soðlice sum phariseisc man wæs ge-nemned Nichodemus se wæs iudea ealdor."
43003002,43,3,2,"þes com to hym on nyht. & cwæð to hym. Rabbi þæt ys lareow. we witen þæt þu come fram gode. ne mayg nan man þas taken wyrcan þe þu wyrcst buton god beo mid hym."
43003003,43,3,3,"Se halend hym andswerede & cwæð. Soð ic þe segge buton hwa beo eadniwan ge-kenned ne mayg he ge-seon godes riche."
43003004,43,3,4,"Þa cwæð Nichodemus to hym. hwu mayg man beon eft akenned þanne he beoð eald. Cwest þu. mag he eft cuman on hys moder innoðe & beon eft akenned."
43003005,43,3,5,"Se hælend hym andswerede & cwæð. Soð ic þe segge buton hwa beo ge-edkenned of watere & of halegen gaste ne maig he in-faren on godes riche."
43003006,43,3,6,"þæt þe akenned ys of flaesce þæt is flæsc. & þæt þe of gaste ys akenned. þæt ys gast."
43003007,43,3,7,"Ne wundre þu for þan þe ic segge þe. eow ge-bered þæt ge beon akende eadniwan."
43003008,43,3,8,"Gast or-eðað þær he wile. & þu ge-hyrst hys stefne. & þu nast hwanen he cymð. ne hwyder he geð. swa ys ælc þe akenned is of gaste."
43003009,43,3,9,"Ða andswerede Nichodemus & cwæð. hu magen þas þing þus ge-wurðon."
43003010,43,3,10,"Se hælend answerede & cwæð to hym. Ðu eart lareow israele folke & þu nast þas þïng."
43003011,43,3,11,"Soð ic þe segge þæt we sprecað þt we witeð. & we keðeð þæt we ge-sawon. & ge ne under-foð ure cyðnisse."
43003012,43,3,12,"Gif ic eow eordlice þïng sægde & ge ne lifeð. Hu-mæte ge-lefe ge gif ic eow hefenlice þing segge."
43003013,43,3,13,"& nan man nastigð to heofene buten se þe nyðer com of heofene. Mannes sunu se þe com of heofonum"
43003014,43,3,14,"ænd swa swa moyses þa neddre up ä-hof on þam westene. swa ge-bereð þæt mannes sunu beo up a-hafen."
43003015,43,3,15,"þæt nan þare ne for-wurðe þe on hine ge-lefð ac habbe þæt eche lyf."
43003016,43,3,16,"God lufede middan-eard swa þæt he sealde hys akennedan sune þæt nan ne for-wurðe þe on hine ge-lefð. Ac habbe þt eche lyf."
43003017,43,3,17,"Ne sende god hys sune on middan-earde þæt he demde midden-earde. ac þt middan-eard sy ge-haled þurh hyne."
43003018,43,3,18,"ne byð þam ge-demed þe on hym ge-lyfð. Se þe ge ne lyfð (sic) hym. byð ge-demed. for-þan þe he ne lyfde on þanne namen þas akennedan godes sunu."
43003019,43,3,19,"þæt ys se dom þæt leoht com on middan-eard. & men lufeden þeostre swiðor þonne þæt leoht. Heora werc wæren yfele."
43003020,43,3,20,"Ælc þare þe yfele deð hateð þæt leoht. & he ne cymð to leohte. þæt hys werc ne sin ge-rihtlæhte."
43003021,43,3,21,"Witeðlice se þe wercheð soðfestnysse cymð to þam leohte. þt hys werc syn ge-swutolede. for-þam þe hyo synt on göde ge-done."
43003022,43,3,22,"Æfter þisen com se halend & hys leorning-cnihtas to Iudea lande & wuneden þær mid hym. & fullode."
43003023,43,3,23,"& Iohannes fullode on ennon wið salim for-þam þe þær wære manega wætere. & hyo to-gadere comen & wæren ge-fullode."
43003024,43,3,24,"Ða gyt næs Iohannes ge-don on cwartern."
43003025,43,3,25,"þa smeagdon iohannes leorning-cnihtes & þa iudeas be þare clænsunge."
43003026,43,3,26,"& coman to Iohanne & cwæðen to hym. Rabbi; se þe mid þe wæs be-genden Iordane. be þam þu kyddest ge-wytnesse. nu he fulleð & ealle cumeð to hym."
43003027,43,3,27,"Iohannes andswerede & cwæð. ne may man nan þing under-fon bute hyt beo hym of hefonum ge-seald."
43003028,43,3,28,"Ge sylf me sind to ge-witnesse þt ic sæde ne em ic crist. ac ic em asend be-foran hine."
43003029,43,3,29,"Se þe bryde hafð se ys brydguma. Se þe ys þas brydguman freond. & stent & ge-hyrð hine. mid ge-fean he ge-blissað for þas brydguman stæfne. þes min ge-fea ys ge-felled."
43003030,43,3,30,"hyt ge-berað þæt he weaxe. & þæt ic wanige."
43003031,43,3,31,"Se þe ufenan com se ys ofer ealle. Se þe of eorðan ys; se precð be eorðan. Se þe of hefene com se ys ofer ealle."
43003032,43,3,32,"& he cyð þæt he ge-seah & ge-hyrde & nan man ne under-fegð hys cydnysse."
43003033,43,3,33,"Soðlice se þe hys ceðnysse. under-fehð. he tacneð þæt god ys soðfestnysse."
43003034,43,3,34,"Se þe god sende sprycð. godes word. ne seld god þanne gast be ge-mete."
43003035,43,3,35,"Fader lufeð þonne sune. & sealde ealle þing on hys hand."
43003036,43,3,36,"Se þe ge-lyfð on hys sunu. he hafð eche lyf. Se þe þam sunu is un-ge-leafsum ne ge-sihð he lyf. ac godes yrre wuneð ofer hyne."
43004001,43,4,1,"Ða se hælend wiste þt þa pharisei ge-hyrden. þæt he hæfdee (sic) ma leorning-cnihta þonne Iohannes"
